address,name,r_n_address,rate,rate_num,고기,한식,중식,양식,일식,카페,가족식사,친구랑,술자리,밥약,데이트,디저트,혼밥,분위기 있는,가성비,깨끗한,소개팅,뒷풀이,Column2,Column3,Column4,예약가능여부,tags,참고사항
서울 마포구 성미산로29안길 19-4 1층 (우)03980,테누커피,연남동 241-89,3.5,35,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,,,,0,'etc',
서울 마포구 동교로 265 1층 (우)03983,단디 연남점,연남동 229-10,4.2,95,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,,,,0,'#혼밥',
서울 마포구 성미산로 195 1층 (우)03981,오복수산시장,연남동 226-29,2.9,18,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#해물포차', '#제로페이'",
서울 마포구 동교로 254-1 (우)03982,평화연남,연남동 228-41,3.6,30,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#레트로풍'",
서울 마포구 동교로39길 8 2층 (우)03984,코이크,연남동 255-23,0,72,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,,,,0,"'#케이크주문제작', '#제로페이'",
서울 마포구 성미산로 118 1층 (우)03988,커밍케이크,연남동 504-7,5,10,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,"'#레터링케이크', '#수제케이크', '#케이크주문제작', '#제로페이'",
서울 마포구 성미산로 190-4 102호 (우)03982,무유무유,연남동 228-2,4,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 244-1 (우)03982,동남방앗간,연남동 228-59,3.3,24,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,,,,0,'#와인전문',
서울 마포구 성미산로 167-9 (우)03980,하이웨스트 (휴업중),연남동 223-80,2.7,26,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,,,,0,"'#감성카페', '#데이트코스', '#디저트카페', '#빈티지분위기'",
서울 마포구 동교로38안길 5 1층 (우)03982,리틀파파포 연남점,연남동 390-83,3.6,54,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 성미산로 192 (우)03982,매화,연남동 227-23,3.6,30,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,,,,0,'#노포',
서울 마포구 연남로7길 24 1층 (우)03975,북녘식당친친,연남동 370-30,3.2,13,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,,,,0,"'#데이트코스', '#전통음식', '#제로페이'",
서울 마포구 동교로34길 17 (우)03982,릴린,연남동 381-3,4,71,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,0,"'#데이트코스', '#이국적인', '#인도네시아요리', '#제로페이'",
서울 마포구 월드컵북로6길 57 민호빌딩 1층 (우)03991,로야토야,연남동 568-30,4.3,32,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,,,,0,"'#데이트코스', '#일본가정식', '#정갈한느낌', '#혼밥', '#카카오페이', '#제로페이'",
서울 마포구 성미산로 174 2층 (우)03983,앤스,연남동 229-3,3.8,9,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,,,,0,'#루프탑있는',
서울 마포구 동교로 249 2층 (우)03984,서대문양꼬치,연남동 258-1,3.2,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,,,,0,'etc',
서울 마포구 연희로 35 (우)03982,코리아식당,연남동 227-1,3.4,27,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,,,,0,'#제로페이',
서울 마포구 성미산로29안길 8 (우)03980,파롤앤랑그 연남본점,연남동 240-32,3.6,36,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,"'#디저트카페', '#분위기좋은', '#빈티지분위기'",
서울 마포구 동교로 266-12 (우)03982,하쿠텐,연남동 387-6,4.3,56,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,,,,0,'#혼밥',
서울 마포구 성미산로 97 (우)03977,탕탕,연남동 487-378,4.2,29,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,,,,0,'#제로페이',
서울 마포구 연희로1길 41 1층 (우)03982,리틀빅토리,연남동 381-6,4.6,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 동교로38길 27-19 2층 (우)03982,데일리라운드,연남동 390-28,3.6,11,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,"'#루프탑있는', '#브런치카페', '#제로페이'",
서울 마포구 연남로1길 22 (우)03990,윤성용레스토랑,연남동 566-24,3.5,28,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅', '#제로페이'",
서울 마포구 동교로29길 50 (우)03984,연남동벚꽃집,연남동 256-9,3.5,13,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,,,,0,"'#데이트코스', '#소개팅', '#제로페이'",
서울 마포구 성미산로29안길 19-7 1층 (우)03980,심원,연남동 241-74,3.7,41,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,,,,0,"'#덮밥맛집', '#연남동덮밥', '#연남동밥집', '#장어덮밥', '#카이센동', '#데이트코스', '#분위기좋은', '#정갈한느낌'",
서울 마포구 동교로39길 9 (우)03984,곤로야끼니꾸,연남동 258-10,3.6,18,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,,,,0,'#데이트코스',
서울 마포구 연희로 33 2층 (우)03982,이주방,연남동 227-2,4.2,33,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,,,,0,"'#분위기좋은', '#심야식당', '#혼술'",
서울 마포구 연남로13길 9 (우)03974,88파운드,연남동 487-424,4.7,29,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,,,,0,'#제로페이',
서울 마포구 동교로46길 42-3 1층 (우)03982,혼네,연남동 227-4,3.8,73,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,,,,0,'etc',
서울 마포구 성미산로 190-33 2층 202호 (우)03982,너의옆자리,연남동 387-38,3.9,19,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,,,,0,"'#데이트코스', '#소개팅', '#회식장소', '#제로페이'",
서울 마포구 성미산로 190-11 1층 (우)03982,위아소울메이트,연남동 227-31,3.8,38,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#감성카페', '#데이트코스', '#빈티지분위기', '#제로페이'",
서울 마포구 동교로 266-5 (우)03982,단단,연남동 228-9,3.9,14,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,,,,0,"'#분위기좋은', '#심야식당', '#혼술'",
서울 마포구 성미산로 95 1층 (우)03977,카츠토랑,연남동 487-113,4.8,24,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 연남로3길 9 1층 (우)03990,헬로인디아,연남동 566-51,4.5,80,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,,,,0,"'#비건푸드', '#점심식사', '#제로페이'",
서울 마포구 동교로46길 3 (우)03982,연피랑,연남동 228-25,2.8,12,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 동교로36길 3 2층 (우)03982,라무진 연남점,연남동 260-25,2.9,14,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 153-16 (우)03980,피크닉마나올라나,연남동 240-29,3.6,11,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,,,,0,"'#브런치카페', '#제로페이'",
서울 마포구 동교로 242-5 2층 (우)03982,듀윗,연남동 260-14,4.3,32,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#데이트코스', '#디저트카페', '#제로페이'",
서울 마포구 동교로 262-10 1층 (우)03982,온정,연남동 387-15,4.5,66,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 마포구 성미산로 127 (우)03977,김뿌라 연남동본점,연남동 369-15,3.6,37,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,,,,0,"'#점심식사', '#제로페이'",
서울 마포구 성미산로 161-11 (우)03980,우와,연남동 240-3,4,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 272 1층 (우)03981,상해소흘,연남동 224-35,3.9,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,0,'#중화포차',
서울 마포구 동교로34길 3 1층 (우)03982,모모키친,연남동 260-31,3.4,19,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,,,,0,"'#데이트코스', '#분위기좋은', '#심야주점'",
서울 마포구 동교로46길 27 2층 (우)03982,감칠,연남동 385-3,3,60,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 성미산로29길 44 1층 (우)03980,유니드마이요거트,연남동 241-59,3.3,30,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,,,,0,"'#애견동반식당', '#앤틱한', '#요거트카페'",
서울 마포구 성미산로 198 (우)03982,시실리,연남동 227-15,2.7,22,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,0,"'#노포', '#레트로풍', '#해물포차', '#제로페이'",
서울 마포구 성미산로26길 42 (우)03984,옥타,연남동 257-16,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#심야식당'",
서울 마포구 성미산로26길 43 1층 (우)03984,알척,연남동 257-8,4.1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅', '#카카오페이', '#제로페이'",
서울 마포구 성미산로 165-6 (우)03980,티앤제인,연남동 223-111,3.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#캐주얼한분위기', '#피맥', '#제로페이'",
서울 마포구 성미산로 195 1층 (우)03981,연남화로굼,연남동 226-29,4.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#혼밥', '#혼술', '#제로페이'",
서울 마포구 동교로 266-12 1층 (우)03982,소주방,연남동 387-6,3.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#친목모임', '#회식장소', '#제로페이'",
서울 마포구 성미산로 184 (우)03982,윤씨그릴방,연남동 228-8,3.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 동교로38안길 23 (우)03982,쨈지달,연남동 390-57,4.5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#비스트로', '#칵테일바', '#혼술', '#제로페이'",
서울 마포구 성미산로29길 17-8 1층 (우)03979,카페꼼마 연남점,연남동 245-70,4.1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#베이커리카페', '#북카페', '#분위기좋은', '#야외테라스'",
서울 마포구 연남로3길 33 1층 (우)03990,566라멘,연남동 566,3.7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#카카오페이'",
서울 마포구 성미산로 200 (우)03982,올바른김밥,연남동 227-38,4.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#혼밥'",
서울 마포구 성미산로 190-8 2층 (우)03982,이와나시,연남동 387-7,3.9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#정갈한느낌', '#제로페이'",
서울 마포구 동교로 241 (우)03984,별양꾼,연남동 258-16,2.3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연남로 4-1 (우)03989,최사장네닭,연남동 373-17,3.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 월드컵북로16길 53 가동 1층 (우)03974,야미케이크,연남동 487-255,3.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#레터링케이크', '#케이크주문제작'",
서울 마포구 연남로5길 6-6 1층 (우)03988,스트로베리32,연남동 509-19,4.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 30 3층 (우)03982,봄띠,연남동 382-27,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38길 42 (우)03982,코발트무드,연남동 382-19,3.9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#빈티지분위기', '#앤틱한'",
서울 마포구 연남로3길 7 2층 (우)03990,에스프레소부티크,연남동 566-60,4.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#핸드드립전문점', '#제로페이'",
서울 마포구 동교로 248-2 2층 (우)03982,줜막걸리아노,연남동 228-47,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#민속주점', '#회식장소'",
서울 마포구 성미산로 190-11 (우)03982,등불서양주점,연남동 227-31,2.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38안길 10 1층 (우)03982,비스트로가마,연남동 390-68,4.7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#비스트로', '#소개팅', '#제로페이'",
서울 마포구 성미산로 197 1층 (우)03981,이노시시,연남동 226-16,3.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼술', '#제로페이'",
서울 마포구 동교로38길 42-5 세모하우스 지하 1층 (우)03982,아뜨뜨,연남동 382-22,3.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#솥밥', '#솥밥맛집', '#연남동맛집', '#연남동밥집', '#연남동핫플', '#제로페이'",
서울 마포구 동교로 244-1 2층 (우)03982,해피치즈스마일 연남점,연남동 228-59,3.9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#카카오페이', '#제로페이'",
서울 마포구 동교로 248 1층 (우)03982,욜로양꼬치 홍대점,연남동 228-57,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 연남로3길 34 (우)03988,진어참치,연남동 561-8,4.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#친목모임', '#회식장소', '#제로페이'",
서울 마포구 동교로 278 (우)03981,커피그래피티,연남동 224-23,4.4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로스팅전문', '#핸드드립전문점', '#제로페이'",
서울 마포구 동교로38길 22 1층 (우)03982,여덟,연남동 390-3,4.6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 동교로46길 34 (우)03982,달빛부엌,연남동 227-13,4.1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#심야식당', '#제로페이'",
서울 마포구 성미산로23안길 21 1층 (우)03979,봄희,연남동 244-2,4.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#분위기좋은', '#빈티지분위기', '#소개팅', '#앤틱한', '#제로페이'",
서울 마포구 연남로3길 23 1층 (우)03990,페블스,연남동 566-19,4.3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로51길 129-4 3층 (우)03979,젠틀키친,연남동 454-12,3.8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#혼밥'",
서울 마포구 동교로34길 12 1층 (우)03985,진가,연남동 260-41,2.9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#중화포차', '#제로페이'",
서울 마포구 동교로46길 26 1층 (우)03982,퍼밀,연남동 384-3,2.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#한옥스타일', '#제로페이'",
서울 마포구 성미산로 200 (우)03982,히메지 1호점,연남동 227-38,3.8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#혼밥',
서울 마포구 성미산로29안길 27-6 1층 (우)03980,란콰이진,연남동 241-81,3.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#블루리본맛집', '#연남동데이트', '#연남동맛집', '#연남동분위기', '#연남동술집', '#데이트코스', '#분위기좋은', '#이국적인', '#제로페이'",
서울 마포구 동교로 260 2층 (우)03982,게슈탈트커피,연남동 228-26,2.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#감성카페',
서울 마포구 동교로38길 33-6 1층 (우)03982,메리마카롱,연남동 390-41,4.4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 240 지하 1층 (우)03982,오물오물,연남동 260-28,3.3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#혼밥', '#제로페이'",
서울 마포구 동교로29길 48 (우)03984,정항우케익 서울연남점,연남동 257-18,4.1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#디저트카페'",
서울 마포구 동교로46길 10 (우)03982,월량관,연남동 387-45,4.3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로26길 27 1층 (우)03984,쿄베이커리 연남점,연남동 257-2,3.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로38길 27-14 1층 (우)03982,베란다컵케익 연남점,연남동 383-44,2.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#빈티지분위기', '#제로페이'",
서울 마포구 동교로51안길 16 1층 (우)03980,풀스트릿,연남동 223-26,3.7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#데이트코스', '#분위기좋은', '#브런치카페', '#소개팅', '#애견동반식당', '#제로페이'",
서울 마포구 성미산로29길 10 (우)03980,마가렛 연남,연남동 240-49,3.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#노키즈존', '#디저트카페', '#제로페이'",
서울 마포구 동교로50길 11 지하 2호 (우)03981,우주옥,연남동 224-6,2.8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 33-8 (우)03982,용정바른얼굴식당,연남동 390-40,3.8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#경양식요리', '#데이트코스', '#앤틱한', '#제로페이'",
서울 마포구 성미산로29길 24 지하1층 (우)03980,잼잼,연남동 241-31,4.3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#연남동카페', '#연남동디저트', '#연남동브런치', '#연남동잼잼', '#연남동흑임자', '#브런치카페', '#잼카페'",
서울 마포구 성미산로17길 12 1층 (우)03977,알앤엠,연남동 487-94,3.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#레터링케이크', '#제로페이'",
서울 마포구 성미산로31길 11 (우)03980,아우프글렛 연남점,연남동 223-45,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로46길 24-5 1층 (우)03982,라헨느,연남동 384-11,3.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#공주풍', '#데이트코스', '#분위기좋은', '#앤틱한', '#이색카페', '#제로페이'",
서울 마포구 동교로46길 42 2층 (우)03982,섬,연남동 227-5,4.2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 마포구 성미산로 161-11 1층 (우)03980,도쿄수플레 연남점,연남동 240-3,1.8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#디저트카페',
서울 마포구 연희로 43 1층 (우)03981,계륵장군 연남점,연남동 226-36,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#가족모임', '#점심식사', '#친목모임', '#회식장소', '#제로페이'",
서울 마포구 동교로 256-10 (우)03982,유니르,연남동 228-32,4.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#분위기좋은', '#칵테일바', '#제로페이'",
서울 마포구 성미산로29안길 17 2층 (우)03980,메리트리,연남동 241-18,4.4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#루프탑있는', '#제로페이'",
서울 마포구 동교로51길 129-6 1~4층 (우)03979,공그로트,연남동 454-13,4.2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#루프탑있는', '#세계맥주', '#제로페이'",
서울 마포구 성미산로 161-10 1층 (우)03980,그림카페,연남동 223-14,4.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#이색카페',
서울 마포구 성미산로29안길 18 2층 201호 (우)03980,소금집 델리 연남,연남동 240-16,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 236 (우)03985,연남곱창타운,연남동 260-51,1.6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#회식장소'",
서울 마포구 연희로1길 57 1.5층 (우)03982,카멜로연남,연남동 383-23,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#앤틱한', '#유럽가정식', '#제로페이'",
서울 마포구 동교로51길 129-2 (우)03979,연남마실,연남동 454-11,4.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#칵테일바', '#제로페이'",
서울 마포구 동교로38길 33-20 지하1층~지상1층 (우)03982,계담다,연남동 384-8,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#연남동데이트', '#연남동밥집', '#연남동술집', '#연남동치킨', '#이영자맛집', '#제로페이'",
서울 마포구 동교로34길 8 1층 (우)03985,여의주점,연남동 260-45,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#친목모임', '#제로페이'",
서울 마포구 성미산로29안길 29 (우)03980,백종명화이트커피,연남동 241-80,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#로스팅전문', '#핸드드립전문점', '#카카오페이', '#제로페이'",
서울 마포구 동교로23길 98-9 (우)03986,서치홀,연남동 487-153,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#루프탑있는'",
서울 마포구 성미산로26길 37 지층 101호 (우)03984,봉쥬르밥상,연남동 257-6,3.6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 266 1층 (우)03982,역전할머니맥주 연남점,연남동 228-20,3.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로41길 31 (우)03984,슬리핑포레스트,연남동 254-8,4.6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#캠핑느낌나는', '#카카오페이', '#제로페이'",
서울 마포구 동교로25길 57 1층 (우)03991,아각아각,연남동 570-23,3.3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로컬푸드', '#이국적인'",
서울 마포구 동교로 256-4 (우)03982,앤디스커피 연남점,연남동 228-39,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 성미산로 143 (우)03979,투썸플레이스 마포연남점,연남동 250-28,3.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#루프탑있는',
서울 마포구 동교로38길 11 2층 (우)03982,힐링사주타로샵미라클,연남동 390-70,3.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#사주카페', '#카카오페이'",
서울 마포구 동교로 260 1층 (우)03982,회뜨는총각,연남동 228-26,2.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#낮술하기좋은', '#제로페이'",
서울 마포구 동교로29길 32 1층 (우)03984,야끼토리지중,연남동 257-23,2.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 연희로 37 지하B2호 (우)03982,연남오락실,연남동 227-37,4.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#다트', '#데이트코스', '#보드게임카페', '#소개팅', '#이색술집', '#칵테일바', '#카카오페이', '#제로페이'",
서울 마포구 동교로 227-5 1층 (우)03989,우리할매떡볶이 연남점,연남동 373-14,4.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 262-5 2층 (우)03982,오버필커피,연남동 387-11,3.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#제로페이'",
서울 마포구 성미산로 189-6 1층 101호 (우)03981,다이닝야경,연남동 226-22,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#심야식당', '#친목모임', '#코스요리', '#제로페이'",
서울 마포구 동교로 253 2층 (우)03983,낭풍,연남동 229-64,4.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연남로 8 (우)03989,나무그늘집,연남동 373-12,2.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
